Feature,Importance
ur2m,0.17791445967928599
Tx_Mod,0.1618009187622026
tsfc,0.15872536286719865
magv,0.14794886548262534
Cl_Tx_Mod,0.08722134132511636
P90cl_Tx_Mod,0.07145548730139195
Cl_Tx_Obs,0.06518415038230618
P90cl_Tx_Obs,0.059231906222364746
sem_prev,0.04710120983909725
OC_Mod_Candid,0.01763653440045075
IOC_Mod,0.005779763737960038
